feature,importance_mean,importance_std
hold_1128_start,8.797286408772642e-05,0.00013512858154273306
hold_1525_hand,8.70755776902321e-05,7.965082028524117e-05
hold_1075_foot,8.69520890146802e-05,8.69520890146358e-05
hold_1148_hand,8.527169669567681e-05,9.891807222635198e-05
hold_1595_hand,8.509184813381143e-05,2.8363949377937145e-05
hold_1588_foot,8.188831739257552e-05,6.369091352755873e-05
hold_1576_foot,7.911042315584815e-05,5.4768754492472305e-05
hold_1469_foot,7.859520547490729e-05,0.00012005615944955751
hold_1199_start,7.836406163124199e-05,0.00015791345091431774
hold_1106_start,7.810489949662269e-05,2.941855147229891e-05
hold_4690_hand,7.560414965281925e-05,4.8111731597162104e-05
hold_1186_foot,7.383234344071621e-05,6.739114167531073e-05
hold_1201_hand,7.291436455614253e-05,0.0002030012824499864
hold_1326_hand,7.291250895331558e-05,7.165549279373272e-05
hold_1140_start,7.235196948793821e-05,0.00014878603417151683
hold_1188_hand,7.151435814340967e-05,7.979214178745036e-05
hold_4706_start,7.070076599042796e-05,5.716582517928516e-05
hold_4797_foot,6.935692081064815e-05,6.34429972394817e-05
hold_1078_foot,6.915907973585878e-05,0.00014173393701431695
hold_1506_foot,6.915503309006255e-05,7.13956510598729e-05
hold_1167_start,6.79151370397868e-05,0.0005283494647370336
hold_1361_hand,6.693974125266955e-05,0.00029365688528385094
hold_4747_hand,6.620079491304054e-05,6.0555987777883494e-05
hold_1130_start,6.583987651269663e-05,6.49222026926809e-05
hold_1293_hand,6.497371157707655e-05,5.5723706281445256e-05
hold_1213_hand,6.459856270979447e-05,4.872796415455802e-05
hold_1228_start,6.405507098277141e-05,0.00013127383173394517
hold_1161_start,6.391360165718396e-05,0.0002853892139119901
hold_1148_foot,6.343400406088051e-05,4.79020374411411e-05
hold_1540_start,6.219928700998967e-05,6.219928700998966e-05
hold_1232_foot,6.214787722527148e-05,2.9445884324757025e-05
hold_1302_foot,6.157352319435816e-05,4.6180142395731615e-05
hold_1242_foot,6.0040561795271505e-05,0.00012008112359039499
hold_1201_foot,5.964986148461193e-05,3.2907473596668015e-05
hold_1328_hand,5.9531284526204155e-05,3.68810098025383e-05
hold_1363_hand,5.9340119607975696e-05,0.00015128821390967236
hold_1237_start,5.923883380356543e-05,5.080527639883765e-05
hold_1242_start,5.7298623050772155e-05,3.623883112633102e-05
hold_1196_foot,5.6940938382821216e-05,5.3263370677391696e-05
hold_1166_hand,5.683337207051942e-05,3.41448327534263e-05
hold_1185_foot,5.650300342012749e-05,3.6989898595011844e-05
hold_1570_foot,5.615158420702038e-05,3.2625866550324396e-05
hold_1088_foot,5.5669498657118234e-05,4.543931084466025e-05
hold_1265_foot,5.490319069936245e-05,9.952048462931892e-05
hold_1218_start,5.487526223146855e-05,1.2270481663244221e-05
hold_1122_foot,5.401148946131418e-05,0.00013763648379017156
hold_1255_hand,5.279315450168465e-05,0.00019539461706539175
hold_1313_hand,5.2622465336704674e-05,0.0002235307133095906
hold_1244_hand,5.071160939491559e-05,7.824723718495408e-05
hold_1492_foot,5.0612120120296924e-05,9.044914944237236e-05
hold_1160_foot,4.9932407717601104e-05,0.00021478561458955668
hold_1170_start,4.8733252105370714e-05,0.0001395507966950637
hold_1123_foot,4.7126865225011194e-05,7.815106474842128e-05
hold_1202_start,4.7027237203689507e-05,0.0003497452207622701
hold_1206_foot,4.680992387688932e-05,0.0002614112993305453
hold_1277_hand,4.5718322175969386e-05,3.5413260080780535e-05
hold_1238_start,4.49536995667188e-05,4.205033551165748e-05
hold_1585_foot,4.4353522950379974e-05,2.9036196608296763e-05
hold_1244_foot,4.370606439489944e-05,0.00012908742801643982
hold_1498_start,4.331846073710732e-05,5.3054062624350107e-05
hold_1126_start,4.2397737003141425e-05,0.00020608004322786988
hold_4704_start,4.2354753688034205e-05,3.909166752142241e-05
